Timestamps,Comments,VADER Compound,AFINN Score,TextBlob Polarity
2023-10-28T13:52:47Z,"I'll say this I've worked for amazon for over a year in a Delivery Station (in the UK) and it's far more chilled out than an FC. Yeah the work is hard and repetative yet I've never once been talked to about my stow (to delivery tote bag) or pick rate. Most of the drivers I speak to tell me they don't get penalised for taking breaks. You do find the occasional bottle of piss though which I'm told is because Drivers want to get home rather than them not getting time to go to the toilet. All in all though Amazon Logistics isn't a bad place to work. You get the usual corporate BS (principals of leadership, safety is the number one priority) and Amazon is totally obsessed with metrics which can be annoying.  The only priority really is getting the routes out and despatched on time. I reckon this documentary is quite misleading.",-0.2584,-9,-0.118333333
2023-10-28T13:44:30Z,"Have worked in Amazon for around 3 years. Most of the stuff in this video is accurate, however, there is ways to play around the system, for example, you won't get fired for sitting down. You can refuse to do on task jobs such as going to the dock, you can lie and say you're injured or don't feel safe there. It isn't a nice place to work sadly but they do offer a lot of jobs and people are struggling to find jobs.",-0.7512,-6,0.192063492
2023-10-28T13:29:45Z,"I worked in Panasonic in cardiff for a few years that had similar hatred for their workers , but strangely enough it wasn't the Japanese that were utter bastards it was the welsh supervisors and most were ex miners who when on strike i had great admiration for them but after a few years at Panasonic i hated them with a passion",-0.4678,-9,1.23E-17
2023-10-28T12:46:12Z,Looks like if Boris Johnson and King Joffrey had a child,0.3612,2,0
2023-10-28T12:29:01Z,This started out so promising but would have been so much better to send a lesser known person undercover.  Amazon dodges paying taxes? I dont think anyone is surprised at that.  I wanted to see more from the working conditions.  The comments section gave me a better insight than this.,0.9347,4,0.3
2023-10-28T11:55:42Z,"Curious how the bright spark making this prog complains about surveillance in the warehouse whilst carrying out covert surveillance in the warehouse.
Of course this is Ch 4 so we know what to expect.",0.5423,1,0.3
2023-10-28T11:30:41Z,"There is also DHL and TESCO. All the same, they all addopted the Amazon model. Prison camps.",-0.3818,-2,0
2023-10-28T11:27:41Z,Got news for you... It's not just amazon that do things like this with their staff,0.2458,2,0
2023-10-28T11:21:58Z,"Jeff Bezos is a right prick. Richest man alive, and choses to not donate shit, treats his employees like crap, when they are who make his company, make him minted. Why did he not take this further to court?",0.7524,-7,-0.122857143
2023-10-28T10:43:08Z,Was that an uber taxi to the warehouse ? Hmmm,0,0,0
2023-10-28T10:39:43Z,So nothing change ,0,0,0
2023-10-28T10:37:30Z,"Superb investigative journalism and shame on Amazon ☹😡....Amazon stop shitting on your workforce and regulators, get a grip!!!",-0.3182,2,1
2023-10-28T10:32:29Z,You need to contact the IMF team... They will get you in... 😉,0,0,0
2023-10-28T10:30:07Z,"I wish I didn't watch this. I was really chuffed with my Prime subscription. Now I want to cancel

The problem for me is that the retail industry has their head up their arse. They close their shops at 5pm when everyone finishes work. How am I supposed to ever make it to the shop, apart from Saturdays? Why not adapt to the times and open 5pm-9pm, instead of opening when everyone's at the office?

Would happily shop at physical retail stores if they were open when I'm done with work",0.5994,0,0.2
2023-10-28T10:29:18Z,I'm surprised nobody recognised the Milky bar Kid,0.2263,0,0.1
2023-10-28T10:23:15Z,"Not shopped on Amazon ever and never will until they own everything and I have no choice.
Everyone asked for this and then asked for more.  society created this out of sheer bone idle laziness. 

“So sit back SHUT UP and suck it“ 
~ Bezos 🖕🏿
We don’t need Amazon let it die",-0.8297,-7,0.275
2023-10-28T10:17:29Z,i work for amazon isnt that bad honestly very metric focused but we survive 😅,0.3557,-1,-0.25
2023-10-28T10:14:54Z,"After spending a lot of time working in RDC`s since 1982 I have watched the way that they have changed. Back in the old days unions were stronger which was our protection and we felt like human beings. A lot of years later One large company I worked for you had to ask the line supervisor if you could use the toilet and he`d check on his system how many toilet breaks you have swiped out for that week and month if they suspected you were ""Abusing the break system""   It goes without saying there are some companies worse than others. Rule of thumb, The larger the company the worse they are to work for.  American companies used to ring every atom out of you. It is terrible the way staff are treated and I cannot believe that British workers are treated so badly. I wouldn't be surprised if the next step was tattooing the company logo on the employee and microchipping. Its like battery hen working. Unions should be strengthened and optional to every employee",-0.8576,-8,-0.09719888
2023-10-28T10:13:32Z,"I have huge problems believing you that a knife has been posted to letterbox. Seems like fake news to me, always when I ordered such items they would not release it nor post it in letterbox, never. I am not a defender of Amazon but we do hundreds of orders and never seen what you say it happened and did not prove either you just showed us unwrapping it.",-0.1654,0,-0.033333333
2023-10-28T10:09:57Z,Oob looks like he's some long lost Paul cousin,0.0516,-1,-0.05
2023-10-28T09:38:11Z,It’s now disgusting that these companies and like wise supermarkets care more about there targets than there own staff this is why the depression rate is so high and suicides are so high now I understand they need to make money but there also should be a good care of staff too work shouldn’t be a dreading depressing place to go to if it was made caring and more enjoyable people would want to come to work and want to work more sadly now it is just money money money,0.9694,4,0.185
2023-10-28T09:23:26Z,"To those who have had disciplinary action and/or dismissed from Amazon, please take your cases to an industrial tribunal. This employer needs to be stopped.",0.2732,-2,0.1
2023-10-28T09:20:10Z,"Amazon don't give a fork about you their customer. I purchased a deep fat fryer that broke after just a month. I was returned for repair where my troubles started. Amazon didn't respond to any of my emails for 4 months. It's impossible to speak to anyone from Amazon on the phone. You just get a chat bot that sends you around in a loop, wasting your time. The repair company would speak with me but once the fryer was repaired several months after shipping it to Amazon, it was shipped back to Amazon (not me!) where it went missing in action. Still no communication from Amazon at all.
Finally, I had an email from management saying they were willing to offer a full refund for the fryer which they did. No compensation for months of being forked around and completely ignored. I'm never buying anything again for Amazon that I can source elsewhere. They have become a toxic nightmare that aims to sidestep manufacturers and retailers responsibilities. I would recommend you DO NOT use Amazon and any of their services wherever possible too. This has to stop now.",-0.6994,-13,-0.006666667
2023-10-28T09:16:06Z,"I was thinking, oh great, another inside plant and some shouting about Amazon. 
But, this was epic, tied them right up! 🤣🤣🤣",0.4404,3,0.395238095
2023-10-28T09:15:40Z,W bump,0,0,0
2023-10-28T09:12:48Z,"I spent 3 months over Christmas 2012 with Amazon. I was initially stowing items for around 3 weeks, then I was upgraded to what they called a Sweeper. This was someone who dealt with problems that people stowing had which normally fell into 2 camps. The stowing work involves scanning a trolley which is filled with items. Once scanned, that trolley and all the items on it are assigned to that person. The stower then scans items, scans a shelf and places the item onto the shelf which is a way to manage where the inventory is. The scanner knows how many items are on the trolley so if you scan an item but the scanner thinks there is nothing left on the trolley then there is an issue. Or, you try to scan the trolley at the end of stowing all the items but the scanner thinks there are still items on there, then that is also an issue. Other problems also occurred but by and large, these were the two main issues I had to fix. Normally it meant that someone had made a mistake and it was my responsibility to work out what mistake had been made and who was to blame. When I fixed the issue, I had to assign who was to blame for the mistake which got fed into a central system. The fulfillment centre monitored the mistakes and 3 mistakes in a week meant you were fired. I had inadvertently become a member of the Amazon hit squad on the fulfillment centre floor. Cottoning on to this, and having a conscience, I would ask how many mistakes people had made that week and if they were on 2 already, I would assign the mistake to myself but I could only help 2 people a week. The higher-ups worked out after a couple of weeks what was happening and I was removed as a sweeper and put on a really crappy job involving scanning every item on the floor searching for missing inventory. No-one said it at the time but it felt like a punishment. I lasted 1.5 days of that before leaving. From my limited experience working there, I agree with those who complain about working conditions.",-0.9924,-24,0.110854342
